SITE_NAME,BEGIN,END,PERIOD_EUR,DAYS_INVOICE,KWH_NEW,DAYLY_AVERAGE_CONSUMPTION,INVOICES
0067BR,2018-01-01,2018-01-31,"231,19",31,2025.0,65.32,35
0067BR,2018-01-02,2018-02-28,"209,94",58,1832.0,31.59,35
0067BR,2018-01-03,2018-03-31,"231,15",88,2025.0,23.01,35
0067BR,2018-01-04,2018-04-30,"224,33",117,1963.0,16.78,35
0067BR,2018-01-05,2018-05-31,"232,21",147,2035.0,13.84,35
0067BR,2018-01-06,2018-06-30,"225,93",176,1979.0,11.24,35
0067BR,2018-01-07,2018-07-31,"234,46",206,2056.0,9.98,35
0067BR,2018-01-08,2018-08-31,"235,79",236,2069.0,8.77,35
0067BR,2018-01-09,2018-09-30,"227,63",265,1979.0,7.47,35
0067BR,2018-01-10,2018-10-31,"233,41",295,2030.0,6.88,35
0067BR,2018-01-11,2018-11-30,"225,56",324,1959.0,6.05,35
0067BR,2018-01-12,2018-12-31,"232,33",354,2020.0,5.71,35
0067BR,2019-01-01,2019-01-31,"226,31",31,2013.0,64.94,35
0067BR,2019-01-02,2019-02-28,"205,75",58,1823.0,31.43,35
0067BR,2019-01-03,2019-03-31,"226,38",88,2014.0,22.89,35
0067BR,2019-01-04,2019-04-30,"204,06",117,1873.0,16.01,35
0067BR,2019-01-05,2019-05-31,"204,65",147,1913.0,13.01,35
0067BR,2019-01-06,2019-06-30,"188,57",176,1757.0,9.98,35
0067BR,2019-01-07,2019-07-31,"169,71",206,1582.0,7.68,35
0067BR,2019-01-08,2019-08-31,"168,69",236,1572.0,6.66,35
0067BR,2019-01-09,2019-09-30,"158,20",265,1469.0,5.54,35
0067BR,2019-01-10,2019-10-31,"162,69",295,1513.0,5.13,35
0067BR,2019-01-11,2019-11-30,"159,16",324,1453.0,4.48,35
0067BR,2019-01-12,2019-12-31,"165,17",354,1471.0,4.16,35
0067BR,2020-01-01,2020-01-31,"193,21",31,1496.0,48.26,35
0067BR,2020-01-02,2020-02-29,"179,83",59,1400.0,23.73,35
0067BR,2020-01-03,2020-03-31,"190,04",89,1491.0,16.75,35
0067BR,2020-01-04,2020-04-30,"184,93",118,1449.0,12.28,35
0067BR,2020-01-05,2020-05-31,"191,26",148,1501.0,10.14,35
0067BR,2020-01-06,2020-06-30,"189,07",177,1483.0,8.38,35
0067BR,2020-01-07,2020-07-31,"196,98",207,1548.0,7.48,35
0067BR,2020-01-08,2020-08-31,"197,83",237,1555.0,6.56,35
0067BR,2020-01-09,2020-09-30,"186,15",266,1459.0,5.48,35
0067BR,2020-01-10,2020-10-31,"189,07",296,1483.0,5.01,35
0067BR,2020-01-11,2020-11-30,"179,82",325,1407.0,4.33,35
0068BB,2018-01-01,2018-12-31,"3 742,71",365,,,2
0068BB,2019-01-01,2019-12-31,"3 506,47",365,,,2
0068BR,2018-01-01,2018-01-31,"133,91",31,1132.0,36.52,35
0068BR,2018-01-02,2018-02-28,"125,26",58,1054.0,18.17,35
0068BR,2018-01-03,2018-03-31,"131,86",88,1113.0,12.65,35
0068BR,2018-01-04,2018-04-30,"120,87",117,1010.0,8.63,35
0068BR,2018-01-05,2018-05-31,"126,27",147,1065.0,7.24,35
0068BR,2018-01-06,2018-06-30,"124,87",176,1055.0,5.99,35
0068BR,2018-01-07,2018-07-31,"131,72",206,1122.0,5.45,35
0068BR,2018-01-08,2018-08-31,"134,78",236,1154.0,4.89,35
0068BR,2018-01-09,2018-09-30,"123,71",265,1034.0,3.9,35
0068BR,2018-01-10,2018-10-31,"125,13",295,1044.0,3.54,35
0068BR,2018-01-11,2018-11-30,"157,47",324,1346.0,4.15,35
0068BR,2018-01-12,2018-12-31,"232,52",354,2044.0,5.77,35
0068BR,2019-01-01,2019-01-31,"227,26",31,2055.0,66.29,35
0068BR,2019-01-02,2019-02-28,"202,19",58,1819.0,31.36,35
0068BR,2019-01-03,2019-03-31,"219,54",88,1983.0,22.53,35
0068BR,2019-01-04,2019-04-30,"211,56",117,1907.0,16.3,35
0068BR,2019-01-05,2019-05-31,"218,99",147,1978.0,13.46,35
0068BR,2019-01-06,2019-06-30,"221,92",176,2015.0,11.45,35
0068BR,2019-01-07,2019-07-31,"212,37",206,1935.0,9.39,35
0068BR,2019-01-08,2019-08-31,"205,92",236,1879.0,7.96,35
0068BR,2019-01-09,2019-09-30,"196,37",265,1787.0,6.74,35
0068BR,2019-01-10,2019-10-31,"204,06",295,1861.0,6.31,35
0068BR,2019-01-11,2019-11-30,"196,35",324,1787.0,5.52,35
0068BR,2019-01-12,2019-12-31,"200,98",354,1831.0,5.17,35
0068BR,2020-01-01,2020-01-31,"237,40",31,1822.0,58.77,35
0068BR,2020-01-02,2020-02-29,"224,50",59,1719.0,29.14,35
0068BR,2020-01-03,2020-03-31,"238,78",89,1843.0,20.71,35
0068BR,2020-01-04,2020-04-30,"233,28",118,1799.0,15.25,35
0068BR,2020-01-05,2020-05-31,"241,94",148,1869.0,12.63,35
0068BR,2020-01-06,2020-06-30,"239,04",177,1846.0,10.43,35
0068BR,2020-01-07,2020-07-31,"248,09",207,1919.0,9.27,35
0068BR,2020-01-08,2020-08-31,"249,91",237,1934.0,8.16,35
0068BR,2020-01-09,2020-09-30,"237,20",266,1831.0,6.88,35
0068BR,2020-01-10,2020-10-31,"240,10",296,1854.0,6.26,35
0068BR,2020-01-11,2020-11-30,"225,82",325,1738.0,5.35,35
0069BB,2018-01-01,2018-12-31,"3 817,07",365,,,19
0069BB,2019-01-01,2019-06-30,"1 922,08",181,,,19
0069BB,2019-01-07,2019-07-31,"339,32",206,2473.0,12.0,19
0069BB,2019-01-08,2019-08-31,"334,58",236,2433.0,10.31,19
0069BB,2019-01-09,2019-09-30,"316,54",265,2292.0,8.65,19
0069BB,2019-01-10,2019-10-31,"323,95",295,2352.0,7.97,19
0069BB,2019-01-11,2019-11-30,"310,91",324,2251.0,6.95,19
0069BB,2019-01-12,2019-12-31,"288,77",354,2317.0,6.55,19
0069BB,2020-01-01,2020-01-31,"357,53",31,2316.0,74.71,19
0069BB,2020-01-02,2020-02-29,"335,34",59,2171.0,36.8,19
0069BB,2020-01-03,2020-03-31,"360,15",89,2336.0,26.25,19
0069BB,2020-01-04,2020-04-30,"350,07",118,2278.0,19.31,19
0069BB,2020-01-05,2020-05-31,"361,86",148,2360.0,15.95,19
0069BB,2020-01-06,2020-06-30,"356,71",177,2334.0,13.19,19
0069BB,2020-01-07,2020-07-31,"368,06",207,2416.0,11.67,19
0069BB,2020-01-08,2020-08-31,"364,09",237,2464.0,10.4,19
0069BB,2020-01-09,2020-09-30,"360,69",266,2458.0,9.24,19
0069BB,2020-01-10,2020-10-31,"375,96",296,2574.0,8.7,19
0069BB,2020-01-11,2020-11-30,"341,38",325,2458.0,7.56,19
0069BR,2018-01-01,2018-12-31,"2 598,59",365,,,2
0069BR,2019-01-01,2019-12-31,"2 508,98",365,,,2
0070BB,2018-01-01,2018-01-31,"226,36",31,1739.0,56.1,35
0070BB,2018-01-02,2018-02-28,"207,30",58,1587.0,27.36,35
0070BB,2018-01-03,2018-03-31,"225,65",88,1732.0,19.68,35
0070BB,2018-01-04,2018-04-30,"277,49",117,2139.0,18.28,35
0070BB,2018-01-05,2018-05-31,"346,59",147,2684.0,18.26,35
0070BB,2018-01-06,2018-06-30,"340,21",176,2633.0,14.96,35
0070BB,2018-01-07,2018-07-31,"355,03",206,2747.0,13.33,35
0070BB,2018-01-08,2018-08-31,"333,80",236,2585.0,10.95,35
0070BB,2018-01-09,2018-09-30,"387,82",265,2997.0,11.31,35
0070BB,2018-01-10,2018-10-31,"437,69",295,3394.0,11.51,35
0070BB,2018-01-11,2018-11-30,"421,61",324,3270.0,10.09,35
0070BB,2018-01-12,2018-12-31,"436,96",354,3395.0,9.59,35
0070BB,2019-01-01,2019-01-31,"418,64",31,3416.0,110.19,35
0070BB,2019-01-02,2019-02-28,"375,87",58,3056.0,52.69,35
0070BB,2019-01-03,2019-03-31,"413,80",88,3371.0,38.31,35
0070BB,2019-01-04,2019-04-30,"402,65",117,3273.0,27.97,35
0070BB,2019-01-05,2019-05-31,"415,98",147,3392.0,23.07,35
0070BB,2019-01-06,2019-06-30,"410,96",176,3342.0,18.99,35
0070BB,2019-01-07,2019-07-31,"422,88",206,3443.0,16.71,35
0070BB,2019-01-08,2019-08-31,"423,58",236,3447.0,14.61,35
0070BB,2019-01-09,2019-09-30,"404,96",265,3295.0,12.43,35
0070BB,2019-01-10,2019-10-31,"416,96",295,3397.0,11.52,35
0070BB,2019-01-11,2019-11-30,"401,19",324,3267.0,10.08,35
0070BB,2019-01-12,2019-12-31,"414,90",354,3383.0,9.56,35
0070BB,2020-01-01,2020-01-31,"497,66",31,3391.0,109.39,35
0070BB,2020-01-02,2020-02-29,"465,05",59,3161.0,53.58,35
0070BB,2020-01-03,2020-03-31,"499,90",89,3392.0,38.11,35
0070BB,2020-01-04,2020-04-30,"498,52",118,3269.0,27.7,35
0070BB,2020-01-05,2020-05-31,"503,42",148,3420.0,23.11,35
0070BB,2020-01-06,2020-06-30,"491,01",177,3348.0,18.92,35
0070BB,2020-01-07,2020-07-31,"489,13",207,3334.0,16.11,35
0070BB,2020-01-08,2020-08-31,"438,38",237,2985.0,12.59,35
0070BB,2020-01-09,2020-09-30,"415,57",266,2827.0,10.63,35
0070BB,2020-01-10,2020-10-31,"419,74",296,2860.0,9.66,35
0070BB,2020-01-11,2020-11-30,"379,20",325,2741.0,8.43,35
0070BR,2018-01-01,2018-01-31,"262,96",31,2423.0,78.16,35
0070BR,2018-01-02,2018-02-28,"240,26",58,2194.0,37.83,35
0070BR,2018-01-03,2018-03-31,"264,64",88,2428.0,27.59,35
0070BR,2018-01-04,2018-04-30,"259,09",117,2374.0,20.29,35
0070BR,2018-01-05,2018-05-31,"270,56",147,2484.0,16.9,35
0070BR,2018-01-06,2018-06-30,"263,28",176,2414.0,13.72,35
0070BR,2018-01-07,2018-07-31,"274,27",206,2518.0,12.22,35
0070BR,2018-01-08,2018-08-31,"277,69",236,2551.0,10.81,35
0070BR,2018-01-09,2018-09-30,"262,41",265,2385.0,9.0,35
0070BR,2018-01-10,2018-10-31,"268,52",295,2443.0,8.28,35
0070BR,2018-01-11,2018-11-30,"258,54",324,2348.0,7.25,35
0070BR,2018-01-12,2018-12-31,"265,06",354,2410.0,6.81,35
0070BR,2019-01-01,2019-01-31,"259,23",31,2415.0,77.9,35
0070BR,2019-01-02,2019-02-28,"235,86",58,2187.0,37.71,35
0070BR,2019-01-03,2019-03-31,"260,43",88,2427.0,27.58,35
0070BR,2019-01-04,2019-04-30,"253,79",117,2362.0,20.19,35
0070BR,2019-01-05,2019-05-31,"263,11",147,2453.0,16.69,35
0070BR,2019-01-06,2019-06-30,"247,61",176,2312.0,13.14,35
0070BR,2019-01-07,2019-07-31,"250,31",206,2341.0,11.36,35
0070BR,2019-01-08,2019-08-31,"248,89",236,2327.0,9.86,35
0070BR,2019-01-09,2019-09-30,"234,12",265,2182.0,8.23,35
0070BR,2019-01-10,2019-10-31,"240,23",295,2242.0,7.6,35
0070BR,2019-01-11,2019-11-30,"230,56",324,2147.0,6.63,35
0070BR,2019-01-12,2019-12-31,"236,57",354,2206.0,6.23,35
0070BR,2020-01-01,2020-01-31,"282,09",31,2209.0,71.26,35
0070BR,2020-01-02,2020-02-29,"265,21",59,2071.0,35.1,35
0070BR,2020-01-03,2020-03-31,"282,79",89,2226.0,25.01,35
0070BR,2020-01-04,2020-04-30,"277,55",118,2183.0,18.5,35
0070BR,2020-01-05,2020-05-31,"287,78",148,2267.0,15.32,35
0070BR,2020-01-06,2020-06-30,"283,64",177,2233.0,12.62,35
0070BR,2020-01-07,2020-07-31,"298,73",207,2357.0,11.39,35
0070BR,2020-01-08,2020-08-31,"302,62",237,2389.0,10.08,35
0070BR,2020-01-09,2020-09-30,"283,76",266,2234.0,8.4,35
0070BR,2020-01-10,2020-10-31,"286,32",296,2255.0,7.62,35
0070BR,2020-01-11,2020-11-30,"262,14",325,2154.0,6.63,35
0070KO,2018-01-01,2018-01-31,"136,61",31,1023.0,33.0,35
0070KO,2018-01-02,2018-02-28,"124,15",58,93.0,1.6,35
0070KO,2018-01-03,2018-03-31,"142,28",88,1065.0,12.1,35
0070KO,2018-01-04,2018-04-30,"130,95",117,96.0,0.82,35
0070KO,2018-01-05,2018-05-31,"138,60",147,1036.0,7.05,35
0070KO,2018-01-06,2018-06-30,"136,05",176,1015.0,5.77,35
0070KO,2018-01-07,2018-07-31,"140,70",206,1052.0,5.11,35
0070KO,2018-01-08,2018-08-31,"141,59",236,1057.0,4.48,35
0070KO,2018-01-09,2018-09-30,"135,41",265,1004.0,3.79,35
0070KO,2018-01-10,2018-10-31,"138,66",295,1030.0,3.49,35
0070KO,2018-01-11,2018-11-30,"133,37",324,98.0,0.3,35
0070KO,2018-01-12,2018-12-31,"137,20",354,1013.0,2.86,35
0070KO,2019-01-01,2019-01-31,"110,88",31,81.0,2.61,35
0070KO,2019-01-02,2019-02-28,"119,65",58,97.0,1.67,35
0070KO,2019-01-03,2019-03-31,"131,05",88,1012.0,11.5,35
0070KO,2019-01-04,2019-04-30,"127,54",117,93.0,0.79,35
0070KO,2019-01-05,2019-05-31,"131,99",147,1021.0,6.95,35
0070KO,2019-01-06,2019-06-30,"130,69",176,1008.0,5.73,35
0070KO,2019-01-07,2019-07-31,"135,21",206,1046.0,5.08,35
0070KO,2019-01-08,2019-08-31,"135,46",236,1053.0,4.46,35
0070KO,2019-01-09,2019-09-30,"129,98",265,1003.0,3.78,35
0070KO,2019-01-10,2019-10-31,"133,93",295,1037.0,3.52,35
0070KO,2019-01-11,2019-11-30,"131,40",324,1013.0,3.13,35
0070KO,2019-01-12,2019-12-31,"134,71",354,1043.0,2.95,35
0070KO,2020-01-01,2020-01-31,"178,25",31,1053.0,33.97,35
0070KO,2020-01-02,2020-02-29,"167,42",59,95.0,1.61,35
0070KO,2020-01-03,2020-03-31,"178,46",89,1051.0,11.81,35
0070KO,2020-01-04,2020-04-30,"173,74",118,1027.0,8.7,35
0070KO,2020-01-05,2020-05-31,"179,63",148,1061.0,7.17,35
0070KO,2020-01-06,2020-06-30,"175,36",177,1035.0,5.85,35
0070KO,2020-01-07,2020-07-31,"182,31",207,1078.0,5.21,35
0070KO,2020-01-08,2020-08-31,"182,68",237,1083.0,4.57,35
0070KO,2020-01-09,2020-09-30,"178,16",266,1055.0,3.97,35
0070KO,2020-01-10,2020-10-31,"179,20",296,1061.0,3.58,35
0070KO,2020-01-11,2020-11-30,"165,07",325,1197.0,3.68,35
0071BB,2018-01-01,2018-12-31,"2 001,90",365,,,2
0071BB,2019-01-01,2019-12-31,"1 541,44",365,,,2
0071BR,2018-01-01,2018-04-11,"1 118,65",101,8062.0,79.82,3
0071BR,2018-05-11,2018-12-31,"206,86",235,1499.0,6.38,3
0071BR,2019-01-01,2019-12-31,"1 886,59",365,,,3
0071KO,2018-01-01,2018-01-31,"130,07",31,90.0,2.9,35
0071KO,2018-01-02,2018-02-28,"119,95",58,80.0,1.38,35
0071KO,2018-01-03,2018-03-31,"127,81",88,91.0,1.03,35
0071KO,2018-01-04,2018-04-30,"125,40",117,90.0,0.77,35
0071KO,2018-01-05,2018-05-31,"132,53",147,1004.0,6.83,35
0071KO,2018-01-06,2018-06-30,"129,82",176,92.0,0.52,35
0071KO,2018-01-07,2018-07-31,"137,09",206,1037.0,5.03,35
0071KO,2018-01-08,2018-08-31,"138,52",236,1046.0,4.43,35
0071KO,2018-01-09,2018-09-30,"129,38",265,93.0,0.35,35
0071KO,2018-01-10,2018-10-31,"132,88",295,1005.0,3.41,35
0071KO,2018-01-11,2018-11-30,"128,34",324,99.0,0.31,35
0071KO,2018-01-12,2018-12-31,"132,42",354,1002.0,2.83,35
0071KO,2019-01-01,2019-01-31,"124,47",31,93.0,3.0,35
0071KO,2019-01-02,2019-02-28,"112,13",58,89.0,1.53,35
0071KO,2019-01-03,2019-03-31,"122,96",88,99.0,1.12,35
0071KO,2019-01-04,2019-04-30,"119,87",117,93.0,0.79,35
0071KO,2019-01-05,2019-05-31,"123,89",147,97.0,0.66,35
0071KO,2019-01-06,2019-06-30,"128,27",176,1004.0,5.7,35
0071KO,2019-01-07,2019-07-31,"123,75",206,97.0,0.47,35
0071KO,2019-01-08,2019-08-31,"130,86",236,1027.0,4.35,35
0071KO,2019-01-09,2019-09-30,"121,15",265,92.0,0.35,35
0071KO,2019-01-10,2019-10-31,"124,18",295,99.0,0.34,35
0071KO,2019-01-11,2019-11-30,"119,66",324,91.0,0.28,35
0071KO,2019-01-12,2019-12-31,"123,89",354,97.0,0.27,35
0071KO,2020-01-01,2020-01-31,"160,57",31,98.0,3.16,35
0071KO,2020-01-02,2020-02-29,"151,47",59,90.0,1.53,35
